NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.141984,-0.986364,0.0832283,0.120696,-0.992327,0.0268391,-0.888929,-0.0960064,0.44787,-0.499412,0.530174,0.685203,-0.143269,-0.191501,0.97098,0.888929,0.0960064,-0.44787,0.390953,0.708437,-0.5876,0.694599,-0.201422,0.690624,-0.497542,0.850244,0.171867,0.280493,0.934273,-0.220132,muscle
0.135063,-0.987183,0.0850177,0.111271,-0.993319,0.0306105,-0.885539,-0.0851235,0.456699,-0.522074,0.514124,0.680526,-0.119551,-0.164353,0.97913,0.885539,0.0851241,-0.456699,0.387686,0.711621,-0.585914,0.706042,-0.218256,0.673698,-0.478375,0.862106,0.167124,0.277095,0.934727,-0.222495,muscle
0.134878,-0.986098,0.0970479,0.110482,-0.992927,0.043461,-0.869121,-0.0753099,0.488832,-0.52255,0.531458,0.666703,-0.1227,-0.190617,0.973966,0.869121,0.0753101,-0.488832,0.400382,0.717556,-0.569919,0.724248,-0.238426,0.647006,-0.474041,0.863676,0.171317,0.274623,0.928548,-0.249763,muscle
0.141003,-0.984644,0.102933,0.112869,-0.992524,0.0464363,-0.855969,-0.0733957,0.51179,-0.51592,0.531264,0.672001,-0.132864,-0.167331,0.976907,0.855969,0.0733957,-0.511791,0.397303,0.728267,-0.55837,0.748883,-0.237295,0.618761,-0.471998,0.863133,0.179497,0.268468,0.926625,-0.263233,muscle
0.135179,-0.986456,0.0929035,0.10869,-0.993517,0.0333088,-0.845647,-0.0747955,0.528476,-0.52849,0.571586,0.627684,-0.152202,-0.136173,0.978924,0.845647,0.0747957,-0.528476,0.374807,0.746772,-0.549409,0.753105,-0.244025,0.610971,-0.454982,0.869438,0.192532,0.257852,0.932487,-0.252944,muscle
0.142688,-0.985117,0.0958337,0.107368,-0.993522,0.0372177,-0.841974,-0.0709559,0.534832,-0.51487,0.605233,0.607126,-0.164671,-0.145599,0.975543,0.841974,0.0709556,-0.534832,0.375018,0.741392,-0.556507,0.764137,-0.243259,0.597428,-0.457207,0.867689,0.195136,0.263109,0.928392,-0.262417,muscle
0.144076,-0.985457,0.090097,0.105509,-0.993922,0.0314087,-0.843973,-0.0727978,0.531422,-0.513157,0.605088,0.608718,-0.157587,-0.149138,0.976178,0.843973,0.0727983,-0.531422,0.372791,0.735178,-0.566163,0.773342,-0.231826,0.590084,-0.454313,0.868672,0.197505,0.263316,0.930572,-0.254363,muscle
0.144805,-0.985496,0.0884875,0.105519,-0.994035,0.02758,-0.847812,-0.0754332,0.524904,-0.490404,0.613655,0.618814,-0.173637,-0.164899,0.970906,0.847812,0.0754338,-0.524904,0.365244,0.732465,-0.574536,0.777288,-0.22473,0.587638,-0.459894,0.864959,0.200856,0.269372,0.929845,-0.250653,muscle
0.149214,-0.9859,0.0757454,0.11005,-0.993814,0.0148918,-0.850089,-0.0863502,0.519512,-0.487919,0.59542,0.638287,-0.161158,-0.155138,0.974659,0.850089,0.0863499,-0.519512,0.356047,0.734383,-0.577851,0.779308,-0.220542,0.58655,-0.464913,0.860101,0.209958,0.266203,0.934366,-0.236847,muscle
0.147419,-0.986326,0.0736797,0.112971,-0.993542,0.0106125,-0.858778,-0.0922648,0.503973,-0.467265,0.612613,0.63747,-0.168133,-0.159895,0.97271,0.858777,0.0922651,-0.503973,0.330299,0.724695,-0.604748,0.788304,-0.219786,0.574693,-0.473342,0.855863,0.208438,0.269632,0.935686,-0.227575,muscle
