NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.139077,-0.99027,-0.004757,0.14051,-0.9891,-0.0440192,-0.801352,-0.139725,0.581646,-0.428963,0.854464,0.293056,-0.205379,0.789079,0.578943,0.801352,0.139725,-0.581646,0.191932,0.625206,-0.756491,0.317679,0.943811,0.091106,-0.46137,0.841141,0.282171,0.20586,0.95748,-0.202125,102
0.145014,-0.98943,0.000251616,0.143928,-0.989158,-0.02917,-0.789993,-0.132602,0.598604,-0.441324,0.849793,0.288246,-0.197959,0.801638,0.564082,0.789993,0.132601,-0.598604,0.16458,0.620396,-0.766826,0.329961,0.941679,0.0660721,-0.461873,0.842435,0.277447,0.200537,0.953621,-0.224482,102
0.158142,-0.987278,0.0165473,0.15213,-0.9883,-0.010962,-0.770295,-0.125508,0.625214,-0.477448,0.832057,0.282355,-0.190981,0.81699,0.544108,0.770295,0.125508,-0.625214,0.172399,0.616113,-0.768559,0.299463,0.953046,0.0449963,-0.462063,0.843795,0.272962,0.186036,0.949392,-0.253072,102
0.166825,-0.985856,0.0160408,0.154606,-0.987951,-0.0070718,-0.764745,-0.124203,0.632248,-0.49153,0.819021,0.295978,-0.194933,0.828679,0.524682,0.764745,0.124203,-0.632248,0.154709,0.655007,-0.739615,0.2383,0.970362,0.0401253,-0.4622,0.843838,0.272596,0.181727,0.948418,-0.259767,102
0.179335,-0.983753,0.00825645,0.162449,-0.986661,-0.0105201,-0.752837,-0.13083,0.645073,-0.508154,0.807765,0.298825,-0.183322,0.836134,0.516985,0.752837,0.13083,-0.645073,0.169996,0.546391,-0.820097,0.136334,0.968869,0.206654,-0.464805,0.839439,0.281599,0.170215,0.949794,-0.262522,102
0.17835,-0.983954,0.00507585,0.164615,-0.986162,-0.0196796,-0.733952,-0.135796,0.665487,-0.523091,0.79784,0.299713,-0.178415,0.839216,0.513697,0.733952,0.135796,-0.665487,0.165045,0.535907,-0.827988,0.108286,0.989404,0.0967144,-0.453649,0.841507,0.293373,0.153947,0.953924,-0.257544,102
0.180944,-0.983401,-0.013463,0.170059,-0.984766,-0.0362785,-0.731099,-0.150767,0.665404,-0.530269,0.800642,0.278906,-0.167214,0.845687,0.506806,0.731099,0.150767,-0.665404,0.272409,0.280697,-0.920327,-0.0591688,0.969291,0.238694,-0.465406,0.826618,0.316385,0.157719,0.955118,-0.250747,102
0.183398,-0.982699,-0.0258576,0.174583,-0.983547,-0.0464294,-0.729481,-0.16087,0.664814,-0.553306,0.782469,0.28565,-0.125723,0.85926,0.49585,0.729481,0.16087,-0.664814,0.226436,0.33388,-0.915014,0.0133185,0.997879,0.0637259,-0.468568,0.821443,0.325077,0.152633,0.958434,-0.241056,102
0.119649,-0.982058,0.145759,0.108939,-0.990832,0.0799062,-0.916145,-0.0688815,0.394885,-0.671785,0.524193,0.523381,-0.267048,-0.261332,0.927573,0.916145,0.0688818,-0.394885,0.426015,0.530088,-0.733156,0.808136,-0.318718,0.495314,-0.491803,0.86524,0.097412,0.295038,0.9244,-0.241738,103
0.115979,-0.979117,0.166968,0.0999436,-0.990281,0.0967256,-0.919741,-0.0548615,0.388672,-0.684984,0.540781,0.488214,-0.275058,-0.282896,0.918865,0.919741,0.0548615,-0.388672,0.434586,0.522423,-0.733628,0.814312,-0.334013,0.474691,-0.483592,0.871744,0.0787421,0.302897,0.918657,-0.253619,103
0.108714,-0.977421,0.181188,0.0868121,-0.990352,0.108013,-0.920641,-0.0383272,0.388524,-0.712649,0.554383,0.429874,-0.304806,-0.28558,0.908591,0.920641,0.0383272,-0.388524,0.453114,0.507922,-0.7326,0.801553,-0.374333,0.466248,-0.46516,0.882836,0.0650087,0.307565,0.915005,-0.261092,103
0.100655,-0.978523,0.179891,0.0813906,-0.990632,0.109649,-0.907205,-0.0280764,0.41975,-0.782306,0.535961,0.317402,-0.321454,-0.267405,0.908384,0.907205,0.0280764,-0.41975,0.493015,0.473124,-0.73013,0.812137,-0.358193,0.460576,-0.439262,0.895754,0.068363,0.290217,0.91833,-0.269156,103
0.0947447,-0.975949,0.196332,0.0748767,-0.988893,0.128393,-0.898831,-0.0111702,0.438153,-0.824608,0.528539,0.201664,-0.364505,-0.202428,0.908933,0.898831,0.0111702,-0.438153,0.511438,0.454155,-0.729503,0.787988,-0.392307,0.474521,-0.44368,0.893716,0.0664791,0.307633,0.903053,-0.299763,103
0.0915817,-0.972899,0.21232,0.0708144,-0.98737,0.141726,-0.892565,0.000708688,0.450918,-0.854359,0.494189,0.160773,-0.39143,-0.127666,0.911309,0.892565,-0.000708977,-0.450918,0.508486,0.421903,-0.750626,0.793702,-0.397245,0.460688,-0.444577,0.893449,0.0640357,0.316464,0.892844,-0.320437,103
0.0876803,-0.971334,0.220956,0.0802539,-0.982939,0.165499,-0.912669,-0.00571065,0.40866,-0.850312,0.502078,0.157755,-0.403143,-0.125636,0.906472,0.912669,0.00571036,-0.40866,0.466799,0.381984,-0.797613,0.804985,-0.411911,0.427,-0.465567,0.88461,0.0266773,0.320714,0.88953,-0.325391,103
0.0978497,-0.972957,0.209239,0.0903748,-0.982563,0.162489,-0.897267,-0.0095366,0.441386,-0.845639,0.514209,0.143124,-0.420963,-0.133721,0.897167,0.897267,0.00953631,-0.441386,0.475422,0.359163,-0.803104,0.807274,-0.432039,0.402059,-0.469692,0.881709,0.0444785,0.306736,0.889961,-0.337465,103
0.120998,-0.966407,0.226752,0.109906,-0.976139,0.18728,-0.871638,-0.00410394,0.490133,-0.866402,0.476025,0.150823,-0.44999,-0.0901159,0.888475,0.871638,0.00410394,-0.490133,0.487971,0.295471,-0.821329,0.813982,-0.443891,0.374692,-0.477181,0.877708,0.0439052,0.279133,0.881269,-0.381379,103
