NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.120039,-0.935498,-0.332316,0.13892,-0.930585,-0.338692,-0.866588,-0.279763,0.41323,-0.306947,0.662966,0.682832,-0.108571,0.649776,0.752332,0.866588,0.279763,-0.41323,0.427321,0.862638,-0.270654,0.438651,0.711914,0.548419,-0.487685,0.729107,0.480173,0.235163,0.962467,0.135485,100
0.112176,-0.937537,-0.329303,0.130211,-0.930197,-0.343189,-0.873307,-0.271488,0.404511,-0.318829,0.66755,0.672848,-0.121397,0.643317,0.755914,0.873307,0.271488,-0.404511,0.42928,0.870728,-0.239898,0.448306,0.679306,0.581004,-0.483207,0.73166,0.480817,0.246609,0.958541,0.14277,100
0.112169,-0.935695,-0.334503,0.123584,-0.930116,-0.345848,-0.881259,-0.263089,0.392641,-0.318333,0.671731,0.668911,-0.136735,0.640329,0.755832,0.881259,0.263089,-0.392641,0.436553,0.8719,-0.221839,0.442717,0.66728,0.598949,-0.480989,0.734694,0.478408,0.256498,0.954862,0.149824,100
0.10034,-0.937106,-0.334312,0.111228,-0.93102,-0.347607,-0.889318,-0.249361,0.383317,-0.322603,0.666191,0.672396,-0.142257,0.635401,0.758965,0.889318,0.249361,-0.383317,0.411704,0.884325,-0.220158,0.445972,0.641522,0.624146,-0.473385,0.741059,0.47617,0.27137,0.949886,0.155163,100
0.0988568,-0.937634,-0.33327,0.105443,-0.93271,-0.344869,-0.88695,-0.24503,0.391511,-0.322481,0.662185,0.6764,-0.139421,0.627779,0.765804,0.88695,0.24503,-0.391511,0.412973,0.884958,-0.215181,0.435359,0.647383,0.625586,-0.467237,0.744329,0.477142,0.275741,0.949585,0.149182,100
0.0901696,-0.941625,-0.324362,0.0949886,-0.936889,-0.336476,-0.872019,-0.241346,0.425835,-0.324798,0.643492,0.693126,-0.127948,0.618694,0.775143,0.872019,0.241346,-0.425835,0.385055,0.901304,-0.198455,0.407711,0.695536,0.591609,-0.451596,0.74958,0.483932,0.279097,0.951813,0.12711,100
0.0796109,-0.944659,-0.318248,0.0830446,-0.940189,-0.330375,-0.834729,-0.246718,0.492298,-0.332151,0.628371,0.703439,-0.11156,0.608972,0.785307,0.834729,0.246718,-0.492298,0.376783,0.909676,-0.174712,0.367519,0.752713,0.546216,-0.424996,0.75044,0.50618,0.274174,0.957091,0.0938314,100
0.0730372,-0.946599,-0.314032,0.076658,-0.940726,-0.33039,-0.82525,-0.245823,0.508462,-0.334679,0.612066,0.716495,-0.0924336,0.608401,0.788228,0.82525,0.245823,-0.508462,0.360115,0.915062,-0.181599,0.350042,0.781338,0.516702,-0.414536,0.751895,0.512653,0.275252,0.957368,0.087653,100
0.0674222,-0.943572,-0.324232,0.0697714,-0.938936,-0.336943,-0.831461,-0.241362,0.500417,-0.324081,0.602,0.729773,-0.0735088,0.593902,0.801172,0.831461,0.241362,-0.500417,0.342143,0.916152,-0.208815,0.335944,0.802311,0.493395,-0.411292,0.751782,0.515424,0.284554,0.953778,0.0966262,100
0.0551083,-0.944031,-0.32522,0.0607599,-0.939634,-0.336743,-0.844522,-0.228225,0.484454,-0.315702,0.595793,0.738487,-0.0659367,0.575821,0.814913,0.844522,0.228225,-0.484454,0.319459,0.914952,-0.246596,0.325162,0.835049,0.443806,-0.408817,0.757716,0.50866,0.298464,0.948854,0.102934,100
0.0603579,-0.938957,-0.338699,0.0591509,-0.935558,-0.348185,-0.850951,-0.229612,0.472398,-0.3015,0.599448,0.741458,-0.0598279,0.56513,0.82283,0.850951,0.229612,-0.472398,0.319851,0.906527,-0.275507,0.306706,0.857132,0.41383,-0.410112,0.753382,0.514027,0.302686,0.945717,0.118324,100
0.0567977,-0.93494,-0.350232,0.0532389,-0.933445,-0.354747,-0.858689,-0.224131,0.460889,-0.29902,0.596577,0.74477,-0.0427412,0.564346,0.824431,0.858689,0.224131,-0.460889,0.39834,0.822917,-0.405132,0.167345,0.840574,0.515201,-0.408066,0.753695,0.515195,0.311382,0.941483,0.129041,100
0.0569028,-0.939656,-0.337355,0.0471494,-0.937497,-0.344784,-0.86423,-0.211366,0.456543,-0.297574,0.604164,0.739213,-0.0523348,0.561799,0.825617,0.86423,0.211366,-0.456543,0.380358,0.855486,-0.351384,0.233333,0.841382,0.487475,-0.404905,0.762686,0.504344,0.319282,0.939802,0.121781,100
0.0497981,-0.940812,-0.335252,0.0484014,-0.937808,-0.343765,-0.876936,-0.204659,0.434853,-0.299958,0.611083,0.732531,-0.0580845,0.563817,0.823855,0.876936,0.204659,-0.434853,0.35843,0.879105,-0.314168,0.275716,0.838342,0.470281,-0.411369,0.765775,0.494332,0.323472,0.937273,0.129941,100
0.043263,-0.940839,-0.33608,0.0392089,-0.938729,-0.342417,-0.889983,-0.188608,0.415159,-0.314056,0.615063,0.723233,-0.0522131,0.567896,0.821442,0.889983,0.188608,-0.415159,0.354296,0.898702,-0.258475,0.307056,0.826453,0.471903,-0.408432,0.773378,0.484841,0.337227,0.931401,0.137006,100
0.0396042,-0.94221,-0.332675,0.0348261,-0.940798,-0.337173,-0.897577,-0.177804,0.403413,-0.340007,0.629608,0.698562,-0.0703264,0.585392,0.807695,0.897577,0.177804,-0.403413,0.357918,0.919267,-0.163838,0.326177,0.784716,0.527095,-0.407579,0.77982,0.475142,0.344331,0.928769,0.1372,100
0.0340844,-0.944989,-0.325321,0.0297804,-0.942239,-0.333615,-0.91219,-0.162082,0.37635,-0.348173,0.653955,0.671653,-0.10164,0.575446,0.8115,0.91219,0.162082,-0.37635,0.382337,0.918139,-0.104112,0.329812,0.746006,0.578532,-0.409166,0.787681,0.460588,0.355084,0.923478,0.145275,100
0.0458067,-0.944665,-0.324822,0.0367236,-0.941129,-0.336048,-0.946186,-0.140941,0.291322,-0.346306,0.666269,0.660422,-0.116483,0.593498,0.796362,0.946186,0.140942,-0.291322,0.423983,0.903771,-0.0586153,0.323477,0.710404,0.625051,-0.429598,0.7956,0.427162,0.362902,0.913649,0.183158,100
